aggregated_ip_be	pisquare	4	macro_asset_class	STRING		Macro Asset Class	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Macro Asset Class	String									1.3							
aggregated_ip_be	pisquare	5	caa_asset_class	STRING		CAA Asset Class	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	CAA Asset Class	String									1.3							
aggregated_ip_be	pisquare	6	ip_asset_class	STRING		IP Asset Class	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	IP Asset Class	String									1.3							
aggregated_ip_be	pisquare	7	averagerating	STRING		AverageRating	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	AverageRating	String									1.3							
aggregated_ip_be	pisquare	8	instrument_ccy	STRING		Instrument ccy	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Instrument ccy	String									1.3							
aggregated_ip_be	pisquare	9	issuer_country	STRING		Issuer Country	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Issuer Country	String									1.3							
aggregated_ip_be	pisquare	10	strategy	STRING		Strategy	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Strategy	String									1.3							
aggregated_ip_be	pisquare	11	year	BIGINT		Year	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Year	Integer									1.3							
aggregated_ip_be	pisquare	12	month	STRING		Month	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Month	String									1.3							
aggregated_ip_be	pisquare	13	period	STRING		Period	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Period	String									1.3							
aggregated_ip_be	pisquare	14	flow	STRING		Flow	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Flow	String									1.3							
aggregated_ip_be	pisquare	15	rate	STRING		Rate	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Rate	String									1.3							
aggregated_ip_be	pisquare	16	amount	DECIMAL(20,3)		Amount	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Amount	Real									1.3							
aggregated_ip_be	pisquare	17	amount_eur	DECIMAL(20,3)		Amount €	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Amount €	Real									1.3							
aggregated_ip_be	pisquare	18	ir_duration	DECIMAL(20,3)		IR Duration	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	IR Duration	Real									1.3							
aggregated_ip_be	pisquare	19	credit_duration	DECIMAL(20,3)		Credit Duration	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Credit Duration	Real									1.3							
aggregated_ip_be	pisquare	20	yield	DECIMAL(20,3)		Yield	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Yield	Real									1.3							
aggregated_ip_be	pisquare	21	hedged_fx	DECIMAL(20,3)		Hedged FX (%)	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Hedged FX (%)	Real									1.3							
aggregated_ip_be	pisquare	22	yield_net	DECIMAL(20,3)		Yield net	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Yield net	Real									1.3							
aggregated_ip_be	pisquare	23	spread	DECIMAL(20,3)		Spread 	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Spread 	Real									1.3							
aggregated_ip_be	pisquare	24	comments	STRING		Comments	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Comments	String									1.3							
aggregated_ip_be	pisquare	25	fx_rate_used	DECIMAL(20,3)		FX Rate Used	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	FX Rate Used	Real									1.3							
